154500	345	0	5	7
239250	911	0	5	2
3404000	29	0	5	9
38250	1969	0	5	2
38250	1969	0	5	2
38250	1969	0	5	2
38250	1969	0	5	2
38250	2257	0	5	7
38250	2257	0	5	7
38250	2257	0	5	7
38250	2257	0	5	7
38250	2257	0	5	7
38250	2257	0	5	7
38250	2470	0	5	2
38250	3740	0	5	2
42000	8118	0	5	6
42000	9842	0	5	4
439000	241	0	5	5
452750	141	0	5	2
452750	141	0	5	2
452750	141	0	5	2
452750	141	0	5	2
452750	141	0	5	2
452750	141	0	5	2
452750	141	0	5	2
452750	141	0	5	2
452750	141	0	5	2
452750	141	0	5	2
452750	141	0	5	2
452750	141	0	5	2
452750	141	0	5	2
452750	141	0	5	2
452750	141	0	5	2
452750	141	0	5	2
452750	141	0	5	2
452750	141	0	5	3
452750	141	1	5	2
452750	251	0	5	6
452750	251	0	5	6
452750	251	0	5	6
452750	251	0	5	6
452750	251	0	5	6
452750	251	1	5	6
452750	911	0	5	3
563500	282	0	5	2
5959000	62	0	5	6
6247250	20	0	5	1
6515500	62	0	5	2
6515500	62	0	5	2
65500	3329	0	5	9
65500	4775	0	5	5
65500	5814	0	5	5
65500	6152	0	5	5
65500	6734	0	5	9
69500	679	0	5	31
745750	282	0	5	3
745750	398	0	5	4
745750	398	0	5	4
776750	217	0	5	9
776750	217	0	5	9
776750	217	0	5	9
776750	217	0	5	9
776750	217	0	5	9
776750	251	0	5	6
832250	143	0	5	5
848500	569	0	5	7
1063000	531	0	5	6
1074500	679	0	5	1
1074500	679	0	5	1
1074750	290	0	5	4
1140750	398	0	5	4
1140750	484	0	5	6
1140750	62	0	5	14
1244250	624	0	5	8
1244250	624	0	5	8
1244250	624	0	5	8
1244250	624	0	5	8
1244250	624	0	5	8
1244250	624	0	5	8
1244250	624	1	5	8
1324500	510	0	5	9
1338750	162	0	5	5
1338750	993	0	5	3
1338750	993	0	5	3
145750	3847	0	5	8
145750	3847	0	5	8
145750	3847	0	5	8
145750	3847	0	5	8
145750	3847	0	5	8
145750	3847	0	5	8
145750	3847	0	5	8
145750	3847	1	5	8
145750	3847	1	5	8
154500	1691	0	5	2
154500	1691	0	5	6
154500	2891	0	5	3
154500	3047	0	5	3
154500	8552	0	5	5
154500	9242	0	5	5
154750	9834	2	5	7
1561250	989	1	5	4
1622500	282	0	5	4
1622500	451	0	5	3
1622500	451	0	5	3
1622500	451	0	5	4
1622500	451	3	5	3
1622500	599	0	5	4
1622500	934	0	5	7
1710500	911	0	5	3
1724250	282	0	5	3
1793250	682	0	5	5
1806750	391	0	5	9
1906000	533	0	5	2
1911500	849	0	5	6
19500	23662	0	5	6
19500	2610	0	5	15
19500	2610	0	5	15
19500	2610	0	5	15
19500	2610	0	5	15
19500	2610	0	5	15
19500	2610	0	5	15
19500	2610	0	5	15
19500	2610	0	5	15
19500	2610	0	5	15
19500	2610	0	5	15
19500	2610	0	5	15
19500	2610	0	5	15
19500	2610	0	5	15
19500	2610	0	5	15
19500	2610	0	5	22
19500	2610	0	5	22
19500	2610	0	5	22
19500	2610	0	5	22
19500	2655	0	5	20
19500	28453	0	5	3
19500	3190	0	5	23
19500	3190	0	5	23
19500	3720	0	5	15
19500	3926	0	5	15
19500	3926	0	5	15
19500	3926	0	5	15
19500	3926	0	5	15
19500	3926	0	5	15
19500	8311	0	5	25
19500	8850	0	5	16
1971500	398	0	5	4
1971500	398	0	5	4
1971500	398	0	5	4
1971500	398	0	5	4
1971500	398	0	5	4
1971500	527	0	5	9
200250	679	0	5	20
203750	2655	0	5	8
2232500	911	0	5	4
2232500	911	0	5	4
2232500	911	0	5	4
2232500	911	0	5	4
2232500	911	0	5	4
2232500	911	0	5	4
2232500	911	0	5	4
2232500	911	0	5	4
2232500	911	0	5	4
2232500	911	0	5	5
2232500	911	0	5	9
2316250	527	0	5	9
2316250	527	0	5	9
2316250	527	0	5	9
2316250	527	0	5	9
2316250	527	0	5	9
2316250	527	0	5	9
2316250	527	0	5	9
232000	143	0	5	22
232000	143	0	5	22
232000	143	0	5	22
2364500	661	0	5	5
2364500	661	0	5	5
2364500	661	0	5	5
2364500	661	0	5	5
2364500	661	0	5	5
239250	5643	0	5	2
239250	7660	0	5	1
267250	2367	0	5	8
267250	4281	0	5	8
267250	4281	0	5	8
267250	5053	0	5	1
267250	5053	0	5	1
267250	5053	0	5	4
267250	5053	0	5	4
267250	5053	0	5	4
267250	5053	1	5	1
267250	599	0	5	27
267250	599	1	5	27
267250	6839	0	5	1
267250	7071	0	5	8
267250	8313	0	5	5
267250	8313	0	5	5
267250	8313	0	5	5
267250	8313	0	5	5
267250	8313	0	5	5
267250	8313	0	5	5
267250	8313	0	5	8
267250	8313	0	5	8
267250	8313	0	5	8
267250	8313	0	5	8
267250	8313	0	5	8
267250	8313	0	5	8
267250	8313	0	5	8
267250	8313	0	5	8
267250	8313	1	5	8
267250	9236	0	5	7
2771250	488	0	5	8
2771250	488	0	5	8
2771250	488	0	5	8
2788750	192	0	5	4
282500	911	0	5	14
2921750	251	0	5	7
2921750	911	0	5	3
2921750	911	0	5	3
2921750	993	0	5	6
2940000	647	0	5	4
2940000	647	0	5	4
2940000	647	0	5	4
2940000	647	0	5	4
2940000	647	0	5	4
29750	12220	0	5	5
29750	12220	0	5	5
29750	12220	0	5	5
29750	12220	0	5	5
29750	12220	0	5	5
29750	12220	0	5	5
29750	12220	0	5	5
29750	12220	0	5	5
29750	12220	0	5	5
29750	12220	0	5	5
29750	12220	0	5	5
29750	12220	0	5	5
29750	12220	0	5	5
29750	12220	0	5	5
299750	7090	0	5	7
299750	733	0	5	11
299750	9030	0	5	7
3014750	569	0	5	6
317500	9549	0	5	9
317500	9620	0	5	4
3216500	599	0	5	9
3257000	679	0	5	8
3257000	679	0	5	8
3257000	679	0	5	8
3257000	679	0	5	8
3257000	679	0	5	8
3257000	679	0	5	8
3257000	679	0	5	9
3257000	679	0	5	9
3266750	787	0	5	2
3266750	787	0	5	2
3266750	787	0	5	2
3266750	787	0	5	2
3266750	787	0	5	4
3344750	599	0	5	2
3404000	29	0	5	21
3404000	29	0	5	21
3405000	241	0	5	4
3405000	241	0	5	4
3405000	241	0	5	4
3405000	241	0	5	4
341000	1222	0	5	3
341000	1222	0	5	3
341000	1878	0	5	4
341000	3273	0	5	5
341000	414	0	5	17
